Time,Plant alarm,Water alarm,Moisture level,Ambient light
2023_06_02_20_00,0,0,82,1
2023_06_02_20_00,0,0,82,1
2023_06_02_20_01,0,0,82,1
2023_06_02_20_01,0,0,81,1
2023_06_02_20_02,0,0,81,1
2023_06_02_20_02,0,0,82,1
2023_06_02_20_03,0,0,82,1
2023_06_02_20_03,0,0,81,1
2023_06_02_20_04,0,0,82,1
2023_06_02_20_04,0,0,82,1
2023_06_02_20_05,0,0,82,1
2023_06_02_20_05,0,0,82,1
2023_06_02_20_06,0,0,82,1
2023_06_02_20_06,0,0,82,1
2023_06_02_20_07,0,0,81,1
2023_06_02_20_07,0,0,82,1
2023_06_02_20_08,0,0,82,1
2023_06_02_20_08,0,0,82,1
2023_06_02_20_09,0,0,81,1
2023_06_02_20_09,0,0,81,1
2023_06_02_20_10,0,0,82,1
2023_06_02_20_10,0,0,82,1
2023_06_02_20_11,0,0,81,1
2023_06_02_20_11,0,0,82,1
2023_06_02_20_12,0,0,82,1
2023_06_02_20_12,0,0,82,1
2023_06_02_20_13,0,0,82,1
2023_06_02_20_13,0,0,81,1
2023_06_02_20_14,0,0,81,1
2023_06_02_20_14,0,0,82,1
2023_06_02_20_15,0,0,82,1
2023_06_02_20_15,0,0,82,1
2023_06_02_20_16,0,0,82,1
2023_06_02_20_16,0,0,82,1
2023_06_02_20_17,0,0,81,1
2023_06_02_20_17,0,0,82,1
2023_06_02_20_18,0,0,82,1
2023_06_02_20_18,0,0,81,1
2023_06_02_20_19,0,0,82,1
2023_06_02_20_19,0,0,81,1
2023_06_02_20_20,0,0,82,1
2023_06_02_20_20,0,0,81,1
2023_06_02_20_21,0,0,82,1
2023_06_02_20_21,0,0,82,1
2023_06_02_20_22,0,0,82,1
2023_06_02_20_22,0,0,82,1
2023_06_02_20_23,0,0,81,1
2023_06_02_20_23,0,0,82,1
2023_06_02_20_24,0,0,81,1
2023_06_02_20_24,0,0,82,1
2023_06_02_20_25,0,0,82,1
2023_06_02_20_25,0,0,82,1
2023_06_02_20_26,0,0,82,1
2023_06_02_20_26,0,0,82,1
2023_06_02_20_27,0,0,82,1
2023_06_02_20_27,0,0,81,1
2023_06_02_20_28,0,0,82,1
2023_06_02_20_28,0,0,81,1
2023_06_02_20_29,0,0,81,1
2023_06_02_20_29,0,0,81,1
2023_06_02_20_30,0,0,82,1
2023_06_02_20_30,0,0,82,1
2023_06_02_20_31,0,0,82,1
2023_06_02_20_31,0,0,81,1
2023_06_02_20_32,0,0,82,1
2023_06_02_20_32,0,0,81,1
2023_06_02_20_33,0,0,81,1
2023_06_02_20_33,0,0,81,1
2023_06_02_20_34,0,0,82,1
2023_06_02_20_34,0,0,82,1
2023_06_02_20_35,0,0,81,1
2023_06_02_20_35,0,0,82,1
2023_06_02_20_36,0,0,82,1
2023_06_02_20_36,0,0,82,1
2023_06_02_20_37,0,0,82,1
2023_06_02_20_37,0,0,81,1
2023_06_02_20_38,0,0,82,1
2023_06_02_20_38,0,0,82,1
2023_06_02_20_39,0,0,81,1
2023_06_02_20_39,0,0,82,1
2023_06_02_20_40,0,0,82,1
2023_06_02_20_40,0,0,81,1
2023_06_02_20_41,0,0,81,1
2023_06_02_20_41,0,0,82,1
2023_06_02_20_42,0,0,82,1
2023_06_02_20_42,0,0,82,1
2023_06_02_20_43,0,0,81,1
2023_06_02_20_43,0,0,82,1
2023_06_02_20_44,0,0,82,1
2023_06_02_20_44,0,0,82,1
2023_06_02_20_45,0,0,82,1
2023_06_02_20_45,0,0,81,1
2023_06_02_20_46,0,0,82,1
2023_06_02_20_46,0,0,81,1
2023_06_02_20_47,0,0,81,1
2023_06_02_20_47,0,0,82,1
2023_06_02_20_48,0,0,82,1
2023_06_02_20_48,0,0,82,1
2023_06_02_20_49,0,0,82,1
2023_06_02_20_49,0,0,82,1
2023_06_02_20_50,0,0,82,1
2023_06_02_20_50,0,0,82,1
2023_06_02_20_51,0,0,82,1
2023_06_02_20_51,0,0,82,1
2023_06_02_20_52,0,0,81,1
2023_06_02_20_52,0,0,82,1
2023_06_02_20_53,0,0,81,1
2023_06_02_20_53,0,0,81,1
2023_06_02_20_54,0,0,82,1
2023_06_02_20_54,0,0,82,1
2023_06_02_20_55,0,0,82,1
2023_06_02_20_55,0,0,81,1
2023_06_02_20_56,0,0,82,1
2023_06_02_20_56,0,0,82,1
2023_06_02_20_57,0,0,82,1
2023_06_02_20_57,0,0,81,1
2023_06_02_20_58,0,0,82,1
2023_06_02_20_58,0,0,82,1
2023_06_02_20_59,0,0,82,1
2023_06_02_20_59,0,0,82,1
2023_06_02_21_00,0,0,82,1
2023_06_02_21_00,0,0,82,1
2023_06_02_21_01,0,0,82,1
2023_06_02_21_01,0,0,82,1
2023_06_02_21_02,0,0,82,1
2023_06_02_21_02,0,0,82,1
2023_06_02_21_03,0,0,82,1
2023_06_02_21_03,0,0,81,1
2023_06_02_21_04,0,0,81,1
2023_06_02_21_04,0,0,82,1
2023_06_02_21_05,0,0,81,1
2023_06_02_21_05,0,0,81,1
2023_06_02_21_06,0,0,81,1
2023_06_02_21_06,0,0,82,1
2023_06_02_21_07,0,0,81,1
2023_06_02_21_07,0,0,82,1
2023_06_02_21_08,0,0,82,1
2023_06_02_21_08,0,0,82,1
2023_06_02_21_09,0,0,81,1
2023_06_02_21_09,0,0,81,1
2023_06_02_21_10,0,0,82,1
2023_06_02_21_10,0,0,82,1
2023_06_02_21_11,0,0,82,1
2023_06_02_21_11,0,0,81,1
2023_06_02_21_12,0,0,82,1
2023_06_02_21_12,0,0,81,1
2023_06_02_21_13,0,0,82,1
2023_06_02_21_13,0,0,81,1
2023_06_02_21_14,0,0,81,1
2023_06_02_21_14,0,0,82,1
2023_06_02_21_15,0,0,82,1
2023_06_02_21_15,0,0,82,1
2023_06_02_21_16,0,0,81,1
2023_06_02_21_16,0,0,82,1
2023_06_02_21_17,0,0,82,1
2023_06_02_21_17,0,0,81,1
2023_06_02_21_18,0,0,82,1
2023_06_02_21_18,0,0,81,1
2023_06_02_21_19,0,0,82,1
2023_06_02_21_19,0,0,81,1
2023_06_02_21_20,0,0,81,1
2023_06_02_21_20,0,0,81,1
2023_06_02_21_21,0,0,82,1
2023_06_02_21_21,0,0,81,1
2023_06_02_21_22,0,0,81,1
2023_06_02_21_22,0,0,81,1
2023_06_02_21_23,0,0,82,1
2023_06_02_21_23,0,0,82,1
2023_06_02_21_24,0,0,82,1
2023_06_02_21_24,0,0,82,1
2023_06_02_21_25,0,0,82,1
2023_06_02_21_25,0,0,82,1
2023_06_02_21_26,0,0,81,1
2023_06_02_21_26,0,0,81,1
2023_06_02_21_27,0,0,82,1
2023_06_02_21_27,0,0,82,1
2023_06_02_21_28,0,0,82,1
2023_06_02_21_28,0,0,82,1
2023_06_02_21_29,0,0,82,1
2023_06_02_21_29,0,0,81,1
2023_06_02_21_30,0,0,81,1
2023_06_02_21_30,0,0,82,1
2023_06_02_21_31,0,0,82,1
2023_06_02_21_31,0,0,82,1
2023_06_02_21_32,0,0,82,1
2023_06_02_21_32,0,0,82,1
2023_06_02_21_33,0,0,82,1
2023_06_02_21_33,0,0,82,1
2023_06_02_21_34,0,0,82,1
2023_06_02_21_34,0,0,82,1
2023_06_02_21_35,0,0,82,1
2023_06_02_21_35,0,0,82,1
2023_06_02_21_36,0,0,81,1
2023_06_02_21_36,0,0,81,1
2023_06_02_21_37,0,0,82,1
2023_06_02_21_37,0,0,82,1
2023_06_02_21_38,0,0,82,1
2023_06_02_21_38,0,0,82,1
2023_06_02_21_39,0,0,81,1
2023_06_02_21_39,0,0,82,1
2023_06_02_21_40,0,0,81,1
2023_06_02_21_40,0,0,81,1
2023_06_02_21_41,0,0,81,1
2023_06_02_21_41,0,0,81,1
2023_06_02_21_42,0,0,82,1
2023_06_02_21_42,0,0,82,1
2023_06_02_21_43,0,0,81,1
2023_06_02_21_43,0,0,81,1
2023_06_02_21_44,0,0,81,1
2023_06_02_21_44,0,0,82,1
2023_06_02_21_45,0,0,81,1
2023_06_02_21_45,0,0,82,1
2023_06_02_21_46,0,0,82,1
2023_06_02_21_46,0,0,82,1
2023_06_02_21_47,0,0,82,1
2023_06_02_21_47,0,0,82,1
2023_06_02_21_48,0,0,82,1
2023_06_02_21_48,0,0,82,1
2023_06_02_21_49,0,0,82,1
2023_06_02_21_49,0,0,82,1
2023_06_02_21_50,0,0,82,1
2023_06_02_21_50,0,0,82,1
2023_06_02_21_51,0,0,82,1
2023_06_02_21_51,0,0,82,1
2023_06_02_21_52,0,0,82,1
2023_06_02_21_52,0,0,81,1
2023_06_02_21_53,0,0,82,1
2023_06_02_21_53,0,0,82,1
2023_06_02_21_54,0,0,82,1
2023_06_02_21_54,0,0,81,1
2023_06_02_21_55,0,0,82,1
2023_06_02_21_55,0,0,82,1
2023_06_02_21_56,0,0,82,1
2023_06_02_21_56,0,0,82,1
2023_06_02_21_57,0,0,82,1
2023_06_02_21_57,0,0,81,1
2023_06_02_21_58,0,0,82,1
2023_06_02_21_58,0,0,81,1
2023_06_02_21_59,0,0,82,1
2023_06_02_21_59,0,0,82,1
2023_06_02_22_00,0,0,81,1
2023_06_02_22_00,0,0,82,1
2023_06_02_22_01,0,0,82,1
2023_06_02_22_01,0,0,81,1
2023_06_02_22_02,0,0,82,1
2023_06_02_22_02,0,0,81,1
2023_06_02_22_03,0,0,81,1
2023_06_02_22_03,0,0,81,1
2023_06_02_22_04,0,0,81,1
2023_06_02_22_04,0,0,82,1
2023_06_02_22_05,0,0,81,1
2023_06_02_22_05,0,0,81,1
2023_06_02_22_06,0,0,82,1
2023_06_02_22_06,0,0,82,1
2023_06_02_22_07,0,0,81,1
2023_06_02_22_07,0,0,82,1
2023_06_02_22_08,0,0,82,1
2023_06_02_22_08,0,0,82,1
2023_06_02_22_09,0,0,81,1
2023_06_02_22_09,0,0,81,1
2023_06_02_22_10,0,0,81,1
2023_06_02_22_10,0,0,81,1
2023_06_02_22_11,0,0,81,1
2023_06_02_22_11,0,0,82,1
2023_06_02_22_12,0,0,82,1
2023_06_02_22_12,0,0,82,1
2023_06_02_22_13,0,0,82,1
2023_06_02_22_13,0,0,81,1
2023_06_02_22_14,0,0,82,1
2023_06_02_22_14,0,0,81,1
2023_06_02_22_15,0,0,82,1
2023_06_02_22_15,0,0,82,1
2023_06_02_22_16,0,0,82,1
2023_06_02_22_16,0,0,82,1
2023_06_02_22_17,0,0,81,1
2023_06_02_22_17,0,0,82,1
2023_06_02_22_18,0,0,81,1
2023_06_02_22_18,0,0,81,1
2023_06_02_22_19,0,0,81,1
2023_06_02_22_19,0,0,81,1
2023_06_02_22_20,0,0,82,1
2023_06_02_22_20,0,0,82,1
2023_06_02_22_21,0,0,81,1
2023_06_02_22_21,0,0,82,1
2023_06_02_22_22,0,0,82,1
2023_06_02_22_22,0,0,81,1
2023_06_02_22_23,0,0,81,1
2023_06_02_22_23,0,0,81,1
2023_06_02_22_24,0,0,81,1
2023_06_02_22_24,0,0,82,1
2023_06_02_22_25,0,0,81,1
2023_06_02_22_25,0,0,81,1
2023_06_02_22_26,0,0,82,1
2023_06_02_22_26,0,0,82,1
2023_06_02_22_27,0,0,82,1
2023_06_02_22_27,0,0,82,1
2023_06_02_22_28,0,0,81,1
2023_06_02_22_28,0,0,81,1
2023_06_02_22_29,0,0,82,1
2023_06_02_22_29,0,0,82,1
2023_06_02_22_30,0,0,82,1
2023_06_02_22_30,0,0,82,1
2023_06_02_22_31,0,0,82,1
2023_06_02_22_31,0,0,82,1
2023_06_02_22_32,0,0,81,1
2023_06_02_22_32,0,0,82,1
2023_06_02_22_33,0,0,82,1
2023_06_02_22_33,0,0,82,1
2023_06_02_22_34,0,0,82,1
2023_06_02_22_34,0,0,81,1
2023_06_02_22_35,0,0,81,1
2023_06_02_22_35,0,0,81,1
2023_06_02_22_36,0,0,81,1
2023_06_02_22_36,0,0,82,1
2023_06_02_22_37,0,0,82,1
2023_06_02_22_37,0,0,82,1
2023_06_02_22_38,0,0,81,1
2023_06_02_22_38,0,0,82,1
2023_06_02_22_39,0,0,81,1
2023_06_02_22_39,0,0,82,1
2023_06_02_22_40,0,0,82,1
2023_06_02_22_40,0,0,81,1
2023_06_02_22_41,0,0,82,1
2023_06_02_22_41,0,0,82,1
2023_06_02_22_42,0,0,82,1
2023_06_02_22_42,0,0,82,1
2023_06_02_22_43,0,0,82,1
2023_06_02_22_43,0,0,82,1
2023_06_02_22_44,0,0,82,1
2023_06_02_22_44,0,0,82,1
2023_06_02_22_45,0,0,82,1
2023_06_02_22_45,0,0,82,1
2023_06_02_22_46,0,0,82,1
2023_06_02_22_46,0,0,82,1
2023_06_02_22_47,0,0,82,1
2023_06_02_22_47,0,0,82,1
2023_06_02_22_48,0,0,82,1
2023_06_02_22_48,0,0,81,1
2023_06_02_22_49,0,0,82,1
2023_06_02_22_49,0,0,82,1
2023_06_02_22_50,0,0,82,1
2023_06_02_22_50,0,0,82,1
2023_06_02_22_51,0,0,81,1
2023_06_02_22_51,0,0,81,1
2023_06_02_22_52,0,0,82,1
2023_06_02_22_52,0,0,81,1
2023_06_02_22_53,0,0,81,1
2023_06_02_22_53,0,0,82,1
2023_06_02_22_54,0,0,82,1
2023_06_02_22_54,0,0,81,1
2023_06_02_22_55,0,0,81,1
2023_06_02_22_55,0,0,81,1
2023_06_02_22_56,0,0,82,1
2023_06_02_22_56,0,0,81,1
2023_06_02_22_57,0,0,82,1
2023_06_02_22_57,0,0,82,1
2023_06_02_22_58,0,0,82,1
2023_06_02_22_58,0,0,81,1
2023_06_02_22_59,0,0,82,1
2023_06_02_22_59,0,0,82,1
2023_06_02_23_00,0,0,82,1
2023_06_02_23_00,0,0,82,1
2023_06_02_23_01,0,0,82,1
2023_06_02_23_01,0,0,82,1
2023_06_02_23_02,0,0,82,1
2023_06_02_23_02,0,0,82,1
2023_06_02_23_03,0,0,82,1
2023_06_02_23_03,0,0,82,1
2023_06_02_23_04,0,0,82,1
2023_06_02_23_04,0,0,81,2
2023_06_02_23_05,0,0,82,2
2023_06_02_23_05,0,0,81,2
2023_06_02_23_06,0,0,81,2
2023_06_02_23_06,0,0,82,2
2023_06_02_23_07,0,0,82,2
2023_06_02_23_07,0,0,82,2
2023_06_02_23_08,0,0,82,2
2023_06_02_23_08,0,0,82,2
2023_06_02_23_09,0,0,82,2
2023_06_02_23_09,0,0,81,2
2023_06_02_23_10,0,0,81,2
2023_06_02_23_10,0,0,82,2
2023_06_02_23_11,0,0,82,2
2023_06_02_23_11,0,0,82,2
2023_06_02_23_12,0,0,82,2
2023_06_02_23_12,0,0,81,2
2023_06_02_23_13,0,0,81,2
2023_06_02_23_13,0,0,81,2
2023_06_02_23_14,0,0,81,2
2023_06_02_23_14,0,0,81,2
2023_06_02_23_15,0,0,82,3
2023_06_02_23_15,0,0,82,3
2023_06_02_23_16,0,0,82,3
2023_06_02_23_16,0,0,81,3
2023_06_02_23_17,0,0,82,3
2023_06_02_23_17,0,0,82,3
2023_06_02_23_18,0,0,81,3
2023_06_02_23_18,0,0,82,3
2023_06_02_23_19,0,0,82,3
2023_06_02_23_19,0,0,82,3
2023_06_02_23_20,0,0,81,4
2023_06_02_23_20,0,0,81,4
2023_06_02_23_21,0,0,82,4
2023_06_02_23_21,0,0,82,4
2023_06_02_23_22,0,0,82,4
2023_06_02_23_22,0,0,82,4
2023_06_02_23_23,0,0,81,5
2023_06_02_23_23,0,0,81,5
2023_06_02_23_24,0,0,82,5
2023_06_02_23_24,0,0,82,5
2023_06_02_23_25,0,0,82,5
2023_06_02_23_25,0,0,82,5
2023_06_02_23_26,0,0,82,5
2023_06_02_23_26,0,0,81,6
2023_06_02_23_27,0,0,81,6
2023_06_02_23_27,0,0,81,6
2023_06_02_23_28,0,0,82,6
2023_06_02_23_28,0,0,81,7
2023_06_02_23_29,0,0,82,7
2023_06_02_23_29,0,0,81,7
2023_06_02_23_30,0,0,82,7
2023_06_02_23_30,0,0,82,8
2023_06_02_23_31,0,0,82,8
2023_06_02_23_31,0,0,82,8
2023_06_02_23_32,0,0,82,8
2023_06_02_23_32,0,0,82,9
2023_06_02_23_33,0,0,82,9
2023_06_02_23_33,0,0,82,9
2023_06_02_23_34,0,0,82,9
2023_06_02_23_34,0,0,82,10
2023_06_02_23_35,0,0,82,10
2023_06_02_23_35,0,0,82,10
2023_06_02_23_36,0,0,82,11
2023_06_02_23_36,0,0,82,11
2023_06_02_23_37,0,0,82,11
2023_06_02_23_37,0,0,82,12
2023_06_02_23_38,0,0,82,12
2023_06_02_23_38,0,0,82,12
2023_06_02_23_39,0,0,82,12
2023_06_02_23_39,0,0,82,13
2023_06_02_23_40,0,0,81,13
2023_06_02_23_40,0,0,81,13
2023_06_02_23_41,0,0,81,14
2023_06_02_23_41,0,0,82,14
2023_06_02_23_42,0,0,82,14
2023_06_02_23_42,0,0,81,15
2023_06_02_23_43,0,0,81,15
2023_06_02_23_43,0,0,81,15
2023_06_02_23_44,0,0,82,16
2023_06_02_23_44,0,0,82,16
2023_06_02_23_45,0,0,81,16
2023_06_02_23_45,0,0,81,17
2023_06_02_23_46,0,0,82,17
2023_06_02_23_46,0,0,82,18
2023_06_02_23_47,0,0,82,18
2023_06_02_23_47,0,0,82,18
2023_06_02_23_48,0,0,81,19
2023_06_02_23_48,0,0,82,19
2023_06_02_23_49,0,0,82,19
2023_06_02_23_49,0,0,82,20
2023_06_02_23_50,0,0,82,20
2023_06_02_23_50,0,0,82,21
2023_06_02_23_51,0,0,82,21
2023_06_02_23_51,0,0,82,21
2023_06_02_23_52,0,0,82,22
2023_06_02_23_52,0,0,81,22
2023_06_02_23_53,0,0,82,22
2023_06_02_23_53,0,0,82,23
2023_06_02_23_54,0,0,81,23
2023_06_02_23_54,0,0,81,23
2023_06_02_23_55,0,0,81,24
2023_06_02_23_55,0,0,82,24
2023_06_02_23_56,0,0,82,25
2023_06_02_23_56,0,0,81,25
2023_06_02_23_57,0,0,82,25
2023_06_02_23_57,0,0,81,26
2023_06_02_23_58,0,0,82,26
2023_06_02_23_58,0,0,82,26
2023_06_02_23_59,0,0,82,27
2023_06_02_23_59,0,0,81,27
2023_06_03_00_00,0,0,81,28
2023_06_03_00_00,0,0,82,28
2023_06_03_00_01,0,0,81,28
2023_06_03_00_01,0,0,82,29
2023_06_03_00_02,0,0,82,29
2023_06_03_00_02,0,0,81,30
2023_06_03_00_03,0,0,82,30
2023_06_03_00_03,0,0,81,30
2023_06_03_00_04,0,0,81,31
2023_06_03_00_04,0,0,81,31
2023_06_03_00_05,0,0,81,31
2023_06_03_00_05,0,0,82,32
2023_06_03_00_06,0,0,81,32
2023_06_03_00_06,0,0,82,32
2023_06_03_00_07,0,0,81,33
2023_06_03_00_07,0,0,82,33
2023_06_03_00_08,0,0,82,33
2023_06_03_00_08,0,0,82,33
2023_06_03_00_09,0,0,81,34
2023_06_03_00_09,0,0,82,34
2023_06_03_00_10,0,0,82,34
2023_06_03_00_10,0,0,82,35
2023_06_03_00_11,0,0,82,35
2023_06_03_00_11,0,0,82,35
2023_06_03_00_12,0,0,82,36
2023_06_03_00_12,0,0,81,36
2023_06_03_00_13,0,0,82,36
2023_06_03_00_13,0,0,81,37
2023_06_03_00_14,0,0,82,37
2023_06_03_00_14,0,0,82,37
2023_06_03_00_15,0,0,82,37
2023_06_03_00_15,0,0,82,38
2023_06_03_00_16,0,0,82,38
2023_06_03_00_16,0,0,81,38
2023_06_03_00_17,0,0,82,38
2023_06_03_00_17,0,0,81,39
2023_06_03_00_18,0,0,82,39
2023_06_03_00_18,0,0,82,39
2023_06_03_00_19,0,0,82,39
2023_06_03_00_19,0,0,81,39
2023_06_03_00_20,0,0,82,40
2023_06_03_00_20,0,0,81,40
2023_06_03_00_21,0,0,82,40
2023_06_03_00_21,0,0,81,40
2023_06_03_00_22,0,0,82,41
2023_06_03_00_22,0,0,81,41
2023_06_03_00_23,0,0,82,41
2023_06_03_00_23,0,0,81,41
2023_06_03_00_24,0,0,82,41
2023_06_03_00_24,0,0,81,42
2023_06_03_00_25,0,0,82,42
2023_06_03_00_25,0,0,82,42
2023_06_03_00_26,0,0,82,43
2023_06_03_00_26,0,0,82,43
2023_06_03_00_27,0,0,82,43
2023_06_03_00_27,0,0,82,43
2023_06_03_00_28,0,0,81,43
2023_06_03_00_28,0,0,82,44
2023_06_03_00_29,0,0,82,44
2023_06_03_00_29,0,0,82,44
2023_06_03_00_30,0,0,82,44
2023_06_03_00_30,0,0,82,44
2023_06_03_00_31,0,0,82,44
2023_06_03_00_31,0,0,81,45
2023_06_03_00_32,0,0,82,45
2023_06_03_00_32,0,0,82,45
2023_06_03_00_33,0,0,81,45
2023_06_03_00_33,0,0,81,46
2023_06_03_00_34,0,0,82,46
2023_06_03_00_34,0,0,82,46
2023_06_03_00_35,0,0,82,46
2023_06_03_00_35,0,0,81,46
2023_06_03_00_36,0,0,81,47
2023_06_03_00_36,0,0,82,47
2023_06_03_00_37,0,0,81,47
2023_06_03_00_37,0,0,81,47
2023_06_03_00_38,0,0,82,47
2023_06_03_00_38,0,0,82,47
2023_06_03_00_39,0,0,82,48
2023_06_03_00_39,0,0,82,47
2023_06_03_00_40,0,0,82,48
2023_06_03_00_40,0,0,82,48
2023_06_03_00_41,0,0,82,48
2023_06_03_00_41,0,0,82,48
2023_06_03_00_42,0,0,82,49
2023_06_03_00_42,0,0,82,49
2023_06_03_00_43,0,0,81,49
2023_06_03_00_43,0,0,82,49
2023_06_03_00_44,0,0,81,49
2023_06_03_00_44,0,0,82,50
2023_06_03_00_45,0,0,82,50
2023_06_03_00_45,0,0,82,50
2023_06_03_00_46,0,0,82,50
2023_06_03_00_46,0,0,82,50
2023_06_03_00_47,0,0,82,50
2023_06_03_00_47,0,0,82,50
2023_06_03_00_48,0,0,81,50
2023_06_03_00_48,0,0,82,51
2023_06_03_00_49,0,0,82,51
2023_06_03_00_49,0,0,82,51
2023_06_03_00_50,0,0,81,51
2023_06_03_00_50,0,0,82,51
2023_06_03_00_51,0,0,81,52
2023_06_03_00_51,0,0,82,52
2023_06_03_00_52,0,0,82,52
2023_06_03_00_52,0,0,81,52
2023_06_03_00_53,0,0,82,52
2023_06_03_00_53,0,0,82,52
2023_06_03_00_54,0,0,81,52
2023_06_03_00_54,0,0,81,52
2023_06_03_00_55,0,0,82,53
2023_06_03_00_55,0,0,81,53
2023_06_03_00_56,0,0,82,53
2023_06_03_00_56,0,0,81,53
2023_06_03_00_57,0,0,82,53
2023_06_03_00_57,0,0,82,53
2023_06_03_00_58,0,0,82,53
2023_06_03_00_58,0,0,82,53
2023_06_03_00_59,0,0,82,53
2023_06_03_00_59,0,0,82,54
2023_06_03_01_00,0,0,82,54
2023_06_03_01_00,0,0,82,54
2023_06_03_01_01,0,0,81,54
2023_06_03_01_01,0,0,82,54
2023_06_03_01_02,0,0,82,54
2023_06_03_01_02,0,0,81,54
2023_06_03_01_03,0,0,82,55
2023_06_03_01_03,0,0,81,55
2023_06_03_01_04,0,0,82,55
2023_06_03_01_04,0,0,81,55
2023_06_03_01_05,0,0,82,55
2023_06_03_01_05,0,0,82,55
2023_06_03_01_06,0,0,82,55
2023_06_03_01_06,0,0,82,55
2023_06_03_01_07,0,0,81,55
2023_06_03_01_07,0,0,82,55
2023_06_03_01_08,0,0,82,55
2023_06_03_01_08,0,0,81,55
2023_06_03_01_09,0,0,81,55
2023_06_03_01_09,0,0,81,56
2023_06_03_01_10,0,0,81,56
2023_06_03_01_10,0,0,81,56
2023_06_03_01_11,0,0,81,56
2023_06_03_01_11,0,0,82,56
2023_06_03_01_12,0,0,82,56
2023_06_03_01_12,0,0,82,56
2023_06_03_01_13,0,0,81,56
2023_06_03_01_13,0,0,82,57
2023_06_03_01_14,0,0,82,57
2023_06_03_01_14,0,0,82,56
2023_06_03_01_15,0,0,82,57
2023_06_03_01_15,0,0,81,57
2023_06_03_01_16,0,0,82,56
2023_06_03_01_16,0,0,81,57
2023_06_03_01_17,0,0,82,56
2023_06_03_01_17,0,0,82,56
2023_06_03_01_18,0,0,81,56
2023_06_03_01_18,0,0,82,57
2023_06_03_01_19,0,0,81,58
2023_06_03_01_19,0,0,81,58
2023_06_03_01_20,0,0,81,58
2023_06_03_01_20,0,0,82,58
2023_06_03_01_21,0,0,82,58
2023_06_03_01_21,0,0,81,58
2023_06_03_01_22,0,0,82,58
2023_06_03_01_22,0,0,81,58
2023_06_03_01_23,0,0,81,58
2023_06_03_01_23,0,0,82,58
2023_06_03_01_24,0,0,82,58
2023_06_03_01_24,0,0,82,59
2023_06_03_01_25,0,0,82,59
2023_06_03_01_25,0,0,82,59
2023_06_03_01_26,0,0,82,59
2023_06_03_01_26,0,0,81,58
2023_06_03_01_27,0,0,82,59
2023_06_03_01_27,0,0,81,59
2023_06_03_01_28,0,0,81,58
2023_06_03_01_28,0,0,81,58
2023_06_03_01_29,0,0,81,59
2023_06_03_01_29,0,0,82,59
2023_06_03_01_30,0,0,82,59
2023_06_03_01_30,0,0,82,60
2023_06_03_01_31,0,0,82,60
2023_06_03_01_31,0,0,82,60
2023_06_03_01_32,0,0,82,60
2023_06_03_01_32,0,0,82,60
2023_06_03_01_33,0,0,81,60
2023_06_03_01_33,0,0,82,60
2023_06_03_01_34,0,0,82,61
2023_06_03_01_34,0,0,81,61
2023_06_03_01_35,0,0,81,61
2023_06_03_01_35,0,0,82,61
2023_06_03_01_36,0,0,82,61
2023_06_03_01_36,0,0,81,61
2023_06_03_01_37,0,0,82,61
2023_06_03_01_37,0,0,81,61
2023_06_03_01_38,0,0,81,61
2023_06_03_01_38,0,0,82,61
2023_06_03_01_39,0,0,81,61
2023_06_03_01_39,0,0,82,61
2023_06_03_01_40,0,0,81,61
2023_06_03_01_40,0,0,81,61
2023_06_03_01_41,0,0,81,61
2023_06_03_01_41,0,0,82,60
2023_06_03_01_42,0,0,81,60
2023_06_03_01_42,0,0,82,60
2023_06_03_01_43,0,0,81,60
2023_06_03_01_43,0,0,82,60
2023_06_03_01_44,0,0,81,61
2023_06_03_01_44,0,0,82,61
2023_06_03_01_45,0,0,82,61
2023_06_03_01_45,0,0,82,61
2023_06_03_01_46,0,0,82,61
2023_06_03_01_46,0,0,82,61
2023_06_03_01_47,0,0,82,61
2023_06_03_01_47,0,0,82,61
2023_06_03_01_48,0,0,82,62
2023_06_03_01_48,0,0,82,62
2023_06_03_01_49,0,0,82,62
2023_06_03_01_49,0,0,81,62
2023_06_03_01_50,0,0,82,63
2023_06_03_01_50,0,0,82,62
2023_06_03_01_51,0,0,81,62
2023_06_03_01_51,0,0,81,62
2023_06_03_01_52,0,0,82,62
2023_06_03_01_52,0,0,82,63
2023_06_03_01_53,0,0,81,63
2023_06_03_01_53,0,0,82,63
2023_06_03_01_54,0,0,82,63
2023_06_03_01_54,0,0,82,63
2023_06_03_01_55,0,0,82,63
2023_06_03_01_55,0,0,82,63
2023_06_03_01_56,0,0,81,63
2023_06_03_01_56,0,0,81,63
2023_06_03_01_57,0,0,81,63
2023_06_03_01_57,0,0,82,63
2023_06_03_01_58,0,0,81,63
2023_06_03_01_58,0,0,81,63
2023_06_03_01_59,0,0,82,63
2023_06_03_01_59,0,0,81,63
2023_06_03_02_00,0,0,82,63
2023_06_03_02_00,0,0,81,64
2023_06_03_02_01,0,0,81,63
2023_06_03_02_01,0,0,82,63
2023_06_03_02_02,0,0,82,63
2023_06_03_02_02,0,0,82,63
2023_06_03_02_03,0,0,81,63
2023_06_03_02_03,0,0,82,63
2023_06_03_02_04,0,0,82,64
2023_06_03_02_04,0,0,81,63
2023_06_03_02_05,0,0,82,64
2023_06_03_02_05,0,0,82,63
2023_06_03_02_06,0,0,81,63
2023_06_03_02_06,0,0,82,63
2023_06_03_02_07,0,0,82,63
